metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,mechanism
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M04
delta_legacy_sdr,-0.04897682387776921,-0.07064711145398106,-0.029973345899392056,0.0,500,20,0.04776820396264508,P5,semantic_group,500,M05
delta_directional_repair,-0.03042328669749688,-0.04635358381850678,-0.01650949012033418,0.0,500,20,0.03534409209366325,P5,semantic_group,500,M05
delta_same_side_residual,0.03042328669749688,0.01699036373966992,0.04702865225485778,1.0,500,20,0.03534409209366325,P5,semantic_group,500,M05
delta_overcorrection,0.017411449709993358,0.009228101998561496,0.02715866345053773,1.0,500,20,0.021451470255612854,P5,semantic_group,500,M05
delta_introduced_distortion,0.0011420874702789915,0.00012398001384519335,0.0025646839279448723,0.9998,500,20,0.0029402789961245654,P5,semantic_group,500,M05
delta_introduced_distortion_zero_opp,0.03937203696522461,0.011306913711256568,0.07464348294711283,1.0,11,7,0.04586538234208337,P5,semantic_group,500,M05
delta_leak_recall,-0.0526,-0.059300000000000005,-0.04640000000000001,0.0,500,20,0.01520526224699857,P5,semantic_group,500,M05
delta_deletion_precision,-0.0526,-0.05910000000000002,-0.04630000000000001,0.0,500,20,0.01520526224699857,P5,semantic_group,500,M05
delta_legit_retention,-0.003317500000000009,-0.004142593749999998,-0.0025699375000000197,0.0,500,20,0.0018429470820857407,P5,semantic_group,500,M05
delta_semantic_group_recall_full,-0.0526,-0.05940000000000001,-0.04630000000000001,0.0,500,20,0.01520526224699857,P5,semantic_group,500,M05
delta_semantic_group_recall_any,-0.0526,-0.059302500000000015,-0.04630000000000001,0.0,500,20,0.01520526224699857,P5,semantic_group,500,M05
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M05
delta_legacy_sdr,0.2564054342042499,0.23439294728253257,0.27896059201485746,1.0,500,20,0.05241964724742006,P5,semantic_group,500,M06
delta_directional_repair,0.25640958684383586,0.23319417081068294,0.2789384751344138,1.0,500,20,0.05241101324971384,P5,semantic_group,500,M06
delta_same_side_residual,-0.25640958684383586,-0.2790443773791684,-0.2336607530445023,0.0,500,20,0.05241101324971384,P5,semantic_group,500,M06
delta_overcorrection,4.152639585935535e-06,-1.9254881487827557e-05,3.5398100452673525e-05,0.5236,500,20,6.255937961964734e-05,P5,semantic_group,500,M06
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M06
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M06
delta_leak_recall,0.9431999999999998,0.9342,0.9517999999999999,1.0,500,20,0.020727809948548774,P5,semantic_group,500,M06
delta_deletion_precision,0.9431999999999998,0.9343,0.9518025,1.0,500,20,0.020727809948548774,P5,semantic_group,500,M06
delta_legit_retention,0.055767500000000005,0.05001083333333332,0.061961687500000015,1.0,500,20,0.014226606657538022,P5,semantic_group,500,M06
delta_semantic_group_recall_full,0.9431999999999998,0.9343974999999998,0.9517999999999999,1.0,500,20,0.020727809948548774,P5,semantic_group,500,M06
delta_semantic_group_recall_any,0.9431999999999998,0.9340999999999999,0.9516024999999999,1.0,500,20,0.020727809948548774,P5,semantic_group,500,M06
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M06
delta_legacy_sdr,0.10639205023626255,0.09358264514650044,0.11791124578761891,1.0,500,20,0.0287012957741519,P5,semantic_group,500,M07
delta_directional_repair,0.10981256029643786,0.0996726049189601,0.12016679462351217,1.0,500,20,0.02436312717639665,P5,semantic_group,500,M07
delta_same_side_residual,-0.10981256029643786,-0.11991533614001436,-0.09928934450605681,0.0,500,20,0.02436312717639665,P5,semantic_group,500,M07
delta_overcorrection,0.0034205100601752978,0.0010308809098764438,0.006301226837998358,0.9992,500,20,0.006085791983187999,P5,semantic_group,500,M07
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M07
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M07
delta_leak_recall,0.8807999999999998,0.8503000000000001,0.9105050000000001,1.0,500,20,0.07096151662771354,P5,semantic_group,500,M07
delta_deletion_precision,0.8807999999999998,0.8507974999999999,0.9109999999999999,1.0,500,20,0.07096151662771354,P5,semantic_group,500,M07
delta_legit_retention,0.05221000000000001,0.046188125,0.05835400000000003,1.0,500,20,0.014222918402871404,P5,semantic_group,500,M07
delta_semantic_group_recall_full,0.8807999999999998,0.8505975,0.9103000000000001,1.0,500,20,0.07096151662771354,P5,semantic_group,500,M07
delta_semantic_group_recall_any,0.8807999999999998,0.8503974999999998,0.9111024999999999,1.0,500,20,0.07096151662771354,P5,semantic_group,500,M07
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M07
delta_legacy_sdr,-0.0261134268242063,-0.050208745347036246,-0.004883953592754821,0.0054,500,20,0.05222512790676199,P5,semantic_group,500,M08
delta_directional_repair,-0.0060949633220467574,-0.018005697829401947,0.004065129830307601,0.1326,500,20,0.025713979776153174,P5,semantic_group,500,M08
delta_same_side_residual,0.0060949633220467574,-0.004232103987557858,0.01761952803406202,0.8596,500,20,0.025713979776153174,P5,semantic_group,500,M08
delta_overcorrection,0.02001846350215953,0.006928276077263752,0.03582740115737854,0.9996,500,20,0.03415443221342325,P5,semantic_group,500,M08
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M08
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M08
delta_leak_recall,0.41590000000000005,0.22557750000000004,0.6022049999999999,1.0,500,20,0.4446753872208355,P5,semantic_group,500,M08
delta_deletion_precision,0.41590000000000005,0.22619750000000002,0.6028999999999999,1.0,500,20,0.4446753872208355,P5,semantic_group,500,M08
delta_legit_retention,0.022912500000000006,0.011548260416666652,0.03436141666666667,1.0,500,20,0.02655995734304421,P5,semantic_group,500,M08
delta_semantic_group_recall_full,0.41590000000000005,0.2251925,0.6005075,1.0,500,20,0.4446753872208355,P5,semantic_group,500,M08
delta_semantic_group_recall_any,0.41590000000000005,0.22149750000000004,0.5977174999999998,1.0,500,20,0.4446753872208355,P5,semantic_group,500,M08
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M08
delta_legacy_sdr,0.20327871605270573,0.1812341385696648,0.22551055259915895,1.0,500,20,0.052444714604514005,P5,semantic_group,500,M09
delta_directional_repair,0.2049261006002229,0.18265583326374488,0.2257262630937447,1.0,500,20,0.04997897726588886,P5,semantic_group,500,M09
delta_same_side_residual,-0.2049261006002229,-0.22658962375656744,-0.18331707400617056,0.0,500,20,0.04997897726588886,P5,semantic_group,500,M09
delta_overcorrection,0.0016473845475171583,0.00029012800372895693,0.00325921729185278,0.9998,500,20,0.0034850556886087307,P5,semantic_group,500,M09
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M09
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M09
delta_leak_recall,0.8133000000000001,0.7564974999999999,0.868,1.0,500,20,0.13381570201311638,P5,semantic_group,500,M09
delta_deletion_precision,0.8133000000000001,0.7535975,0.867505,1.0,500,20,0.13381570201311638,P5,semantic_group,500,M09
delta_legit_retention,0.04826416666666667,0.04184583333333333,0.054556333333333346,1.0,500,20,0.014897536763109127,P5,semantic_group,500,M09
delta_semantic_group_recall_full,0.8133000000000001,0.7553,0.8691000000000001,1.0,500,20,0.13381570201311638,P5,semantic_group,500,M09
delta_semantic_group_recall_any,0.8133000000000001,0.7524,0.8692049999999999,1.0,500,20,0.13381570201311638,P5,semantic_group,500,M09
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M09
delta_legacy_sdr,0.20516962460497118,0.1862240550312347,0.22432348214989384,1.0,500,20,0.045101603084394114,P5,semantic_group,500,M10
delta_directional_repair,0.2052164093575246,0.1861222431553303,0.2240801341990497,1.0,500,20,0.0450335599330405,P5,semantic_group,500,M10
delta_same_side_residual,-0.2052164093575246,-0.22412597615404348,-0.18610561137009138,0.0,500,20,0.0450335599330405,P5,semantic_group,500,M10
delta_overcorrection,4.6784752553401266e-05,-1.740289100241541e-05,0.00013691934107511178,0.8756,500,20,0.00018404396808186974,P5,semantic_group,500,M10
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M10
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M10
delta_leak_recall,0.9244,0.8972974999999999,0.9456025,1.0,500,20,0.05724775334594272,P5,semantic_group,500,M10
delta_deletion_precision,0.9244,0.8970950000000002,0.9456000000000001,1.0,500,20,0.05724775334594272,P5,semantic_group,500,M10
delta_legit_retention,0.051537420383538035,0.04608521592329243,0.05745802508080156,1.0,500,20,0.013253538420883363,P5,semantic_group,500,M10
delta_semantic_group_recall_full,0.9244,0.8981000000000001,0.9456025,1.0,500,20,0.05724775334594272,P5,semantic_group,500,M10
delta_semantic_group_recall_any,0.9244,0.8967974999999998,0.9456,1.0,500,20,0.05724775334594272,P5,semantic_group,500,M10
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M10
delta_legacy_sdr,0.25794582165930824,0.23514157148984285,0.2811484200105111,1.0,500,20,0.05376845878991888,P5,semantic_group,500,M11
delta_directional_repair,0.2585869683111835,0.23564623557965234,0.2811942313725097,1.0,500,20,0.05292562271688428,P5,semantic_group,500,M11
delta_same_side_residual,-0.2585869683111835,-0.28130819692954645,-0.23503471452951813,0.0,500,20,0.05292562271688429,P5,semantic_group,500,M11
delta_overcorrection,0.0006411466518752328,0.00010675157934442256,0.0012780531367875439,0.988,500,20,0.0014118954625274083,P5,semantic_group,500,M11
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M11
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,500,M11
delta_leak_recall,0.9254,0.9091000000000001,0.9414999999999999,1.0,500,20,0.03831778479477835,P5,semantic_group,500,M11
delta_deletion_precision,0.9254,0.9083,0.9415999999999999,1.0,500,20,0.03831778479477835,P5,semantic_group,500,M11
delta_legit_retention,0.0547275,0.04870864583333332,0.060985166666666694,1.0,500,20,0.014037769410744744,P5,semantic_group,500,M11
delta_semantic_group_recall_full,0.9254,0.9084,0.9416024999999999,1.0,500,20,0.03831778479477835,P5,semantic_group,500,M11
delta_semantic_group_recall_any,0.9254,0.9084999999999999,0.9410999999999999,1.0,500,20,0.03831778479477835,P5,semantic_group,500,M11
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,500,M11
delta_legacy_sdr,0.1032170809212652,0.06048384661806109,0.13598946435037085,1.0,500,20,0.08654047839643003,P5,semantic_group,1000,M01
delta_directional_repair,0.14925364667651936,0.13412471458049513,0.1642353697360186,1.0,500,20,0.03515718460932657,P5,semantic_group,1000,M01
delta_same_side_residual,-0.14925364667651936,-0.16425795842380292,-0.13447938039255145,0.0,500,20,0.03515718460932657,P5,semantic_group,1000,M01
delta_overcorrection,0.04603656575525413,0.02307525426678311,0.07649792793119635,1.0,500,20,0.0633650405416421,P5,semantic_group,1000,M01
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M01
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,1000,M01
delta_leak_recall,0.8382,0.7998000000000001,0.8713,1.0,500,20,0.08417500566645285,P5,semantic_group,1000,M01
delta_deletion_precision,0.4850333333333334,0.3977270833333334,0.5803525,1.0,500,20,0.21121660675893894,P5,semantic_group,1000,M01
delta_legit_retention,0.04951374999999999,0.0440584895833333,0.05536381250000001,1.0,500,20,0.013544633352494635,P5,semantic_group,1000,M01
delta_semantic_group_recall_full,0.8382,0.8003,0.8715999999999999,1.0,500,20,0.08417500566645285,P5,semantic_group,1000,M01
delta_semantic_group_recall_any,0.8382,0.8002,0.8706999999999999,1.0,500,20,0.08417500566645285,P5,semantic_group,1000,M01
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M01
delta_legacy_sdr,0.1303514876618484,0.08725961233638685,0.16334048641488333,1.0,500,20,0.08888848073166289,P5,semantic_group,1000,M02
delta_directional_repair,0.17204998021641335,0.15548779432704574,0.1879769834193491,1.0,500,20,0.03867422887620289,P5,semantic_group,1000,M02
delta_same_side_residual,-0.17204998021641335,-0.18831661942088432,-0.15516955014002598,0.0,500,20,0.03867422887620289,P5,semantic_group,1000,M02
delta_overcorrection,0.04169849255456497,0.018656234282198942,0.07078355906488956,1.0,500,20,0.06268547935919029,P5,semantic_group,1000,M02
delta_introduced_distortion,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M02
delta_introduced_distortion_zero_opp,,,,,0,0,,P5,semantic_group,1000,M02
delta_leak_recall,0.8695999999999999,0.8374974999999998,0.8955,1.0,500,20,0.06822439754994274,P5,semantic_group,1000,M02
delta_deletion_precision,0.5086833333333334,0.4121283333333334,0.6082224999999999,1.0,500,20,0.2326931688269199,P5,semantic_group,1000,M02
delta_legit_retention,0.05166708333333332,0.04550990624999997,0.058256614583333324,1.0,500,20,0.014891230266581085,P5,semantic_group,1000,M02
delta_semantic_group_recall_full,0.8695999999999999,0.8375974999999999,0.8959999999999999,1.0,500,20,0.06822439754994274,P5,semantic_group,1000,M02
delta_semantic_group_recall_any,0.8695999999999999,0.8374899999999998,0.8956025000000001,1.0,500,20,0.06822439754994274,P5,semantic_group,1000,M02
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M02
delta_legacy_sdr,-0.06752824286307253,-0.10438448192546121,-0.036525716174294745,0.0,500,20,0.08065090169825279,P5,semantic_group,1000,M03
delta_directional_repair,-0.030969743098815262,-0.050403998212429905,-0.014797106405730625,0.0,500,20,0.04271773700645778,P5,semantic_group,1000,M03
delta_same_side_residual,0.030969743098815262,0.014689697311271463,0.0509054347267664,1.0,500,20,0.04271773700645778,P5,semantic_group,1000,M03
delta_overcorrection,0.03581558791219577,0.015570732035586345,0.060566123244887006,1.0,500,20,0.05282405130633521,P5,semantic_group,1000,M03
delta_introduced_distortion,0.0007429118520614986,0.0001329036018922733,0.0016404829993023145,0.9972,500,20,0.0018245547309099443,P5,semantic_group,1000,M03
delta_introduced_distortion_zero_opp,0.04256039455525979,0.016789970934454643,0.06973062436682854,1.0,8,6,0.03684716988106502,P5,semantic_group,1000,M03
delta_leak_recall,-0.08560000000000002,-0.10880000000000001,-0.048597500000000037,0.0004,500,20,0.07504553003975233,P5,semantic_group,1000,M03
delta_deletion_precision,-0.050583333333333334,-0.06251708333333335,-0.035181250000000025,0.0,500,20,0.03354683816512658,P5,semantic_group,1000,M03
delta_legit_retention,-0.005216249999999999,-0.006463020833333328,-0.003395833333333341,0.0,500,20,0.0036808254093945274,P5,semantic_group,1000,M03
delta_semantic_group_recall_full,-0.08560000000000002,-0.10869999999999999,-0.0488,0.0,500,20,0.07504553003975233,P5,semantic_group,1000,M03
delta_semantic_group_recall_any,-0.08560000000000002,-0.10850000000000001,-0.04909500000000009,0.0002,500,20,0.07504553003975233,P5,semantic_group,1000,M03
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M03
delta_legacy_sdr,-0.06825409890276798,-0.10412637753689169,-0.03745712315193951,0.0,500,20,0.07965887354941265,P5,semantic_group,1000,M04
delta_directional_repair,-0.04410898866874198,-0.06784630422597777,-0.022826356456332145,0.0,500,20,0.05304058384084151,P5,semantic_group,1000,M04
delta_same_side_residual,0.04410898866874198,0.023283428676867383,0.06880360129426528,1.0,500,20,0.05304058384084151,P5,semantic_group,1000,M04
delta_overcorrection,0.022987987430677252,0.010604458996595484,0.04051547523328137,1.0,500,20,0.036380892848844056,P5,semantic_group,1000,M04
delta_introduced_distortion,0.0011571228033487864,0.00033062708756225514,0.0021539896278277106,0.9998,500,20,0.0021715171802697848,P5,semantic_group,1000,M04
delta_introduced_distortion_zero_opp,0.056630512122477335,0.02547049916564041,0.09443773843722039,1.0,11,9,0.05839104907957043,P5,semantic_group,1000,M04
delta_leak_recall,-0.1005,-0.11130000000000002,-0.09010000000000003,0.0,500,20,0.024217218754649064,P5,semantic_group,1000,M04
delta_deletion_precision,-0.05398333333333334,-0.05953375000000002,-0.0485,0.0,500,20,0.012821525668493445,P5,semantic_group,1000,M04
delta_legit_retention,-0.0057229166666666696,-0.006256687499999994,-0.005218750000000006,0.0,500,20,0.0012255977029727797,P5,semantic_group,1000,M04
delta_semantic_group_recall_full,-0.1005,-0.11100000000000002,-0.09020000000000002,0.0,500,20,0.024217218754649064,P5,semantic_group,1000,M04
delta_semantic_group_recall_any,-0.1005,-0.1113,-0.09050000000000001,0.0,500,20,0.024217218754649064,P5,semantic_group,1000,M04
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,500,20,0.0,P5,semantic_group,1000,M04
delta_legacy_sdr,-0.06784900996930573,-0.1035042061220622,-0.03705689844369898,0.0,500,20,0.07923624841565846,P5,semantic_group,1000,M05
delta_directional_repair,-0.04319212584188285,-0.06987399406676677,-0.020580883530828376,0.0,500,20,0.05789438414332319,P5,semantic_group,1000,M05
delta_same_side_residual,0.04319212584188285,0.021729359715595857,0.06918666463636698,1.0,500,20,0.05789438414332319,P5,semantic_group,1000,M05
delta_overcorrection,0.02298894709415527,0.011352801653888623,0.03769016894055948,1.0,500,20,0.03114314070901469,P5,semantic_group,1000,M05
delta_introduced_distortion,0.0016679370332676109,0.0001204099368942473,0.003822763132884687,1.0,500,20,0.004567599754303376,P5,semantic_group,1000,M05
delta_introduced_distortion_zero_opp,0.05616859098276787,0.013046066898167705,0.1137552102181671,1.0,11,7,0.0764197430806306,P5,semantic_group,1000,M05
