metric,mean,ci_lo,ci_hi,p_gt_zero,n_keys,n_tasks,task_sd,policy,contract,budget_bp,archetype
delta_semantic_group_recall_full,0.613,0.517090909090909,0.6722727272727272,1.0,1100,4,0.09754287042243495,P5,semantic_group,500,drifting
delta_semantic_group_recall_any,0.613,0.517090909090909,0.6722727272727272,1.0,1100,4,0.09754287042243495,P5,semantic_group,500,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,500,drifting
delta_legacy_sdr,0.12657396671959067,0.1238570730655103,0.12929086037367105,1.0,1100,4,0.0034232909678284244,P5,semantic_group,500,interaction
delta_directional_repair,0.13075147502205658,0.1263850139579929,0.13422144246152398,1.0,1100,4,0.004842985637304905,P5,semantic_group,500,interaction
delta_same_side_residual,-0.13075147502205658,-0.13422144246152398,-0.1263850139579929,0.0,1100,4,0.004842985637304905,P5,semantic_group,500,interaction
delta_overcorrection,0.004004180315887904,0.0010467663239705765,0.00746304860773977,0.998,1100,4,0.003821108985616738,P5,semantic_group,500,interaction
delta_introduced_distortion,0.00017332798657798766,3.1197071011271454e-05,0.0003723364632428115,0.9966,1100,4,0.00021140328302547885,P5,semantic_group,500,interaction
delta_introduced_distortion_zero_opp,0.034486060225936706,0.0171583890561993,0.04360130227898815,1.0,5,3,0.015012991338318592,P5,semantic_group,500,interaction
delta_leak_recall,0.5968181818181818,0.544,0.6496363636363637,1.0,1100,4,0.06383285681226739,P5,semantic_group,500,interaction
delta_deletion_precision,0.5968181818181818,0.544,0.6496363636363637,1.0,1100,4,0.06383285681226739,P5,semantic_group,500,interaction
delta_legit_retention,0.035522150839356725,0.02500399732620316,0.047666300366300415,1.0,1100,4,0.012783296462550846,P5,semantic_group,500,interaction
delta_semantic_group_recall_full,0.5968181818181818,0.544,0.6496363636363637,1.0,1100,4,0.06383285681226739,P5,semantic_group,500,interaction
delta_semantic_group_recall_any,0.5968181818181818,0.544,0.6496363636363637,1.0,1100,4,0.06383285681226739,P5,semantic_group,500,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,500,interaction
delta_legacy_sdr,0.10725092665761611,0.05803863195532906,0.15081415671592877,1.0,1100,4,0.05296724893364312,P5,semantic_group,500,linear
delta_directional_repair,0.11875663481411487,0.08040447917848709,0.15669013723081218,1.0,1100,4,0.041889182580191496,P5,semantic_group,500,linear
delta_same_side_residual,-0.11875663481411487,-0.15669013723081218,-0.08040447917848709,0.0,1100,4,0.041889182580191496,P5,semantic_group,500,linear
delta_overcorrection,0.011186516012691442,0.000980039182497775,0.022996366737278173,0.9802,1100,4,0.01367083152536521,P5,semantic_group,500,linear
delta_introduced_distortion,0.00031919214380731533,-1.6193181818182037e-05,0.0006545774694328128,0.9372,1100,4,0.00041486580652818315,P5,semantic_group,500,linear
delta_introduced_distortion_zero_opp,0.03490378164010496,-0.00445312500000006,0.07664027149321274,0.9636,9,3,0.04059903386660892,P5,semantic_group,500,linear
delta_leak_recall,0.5644545454545454,0.49245454545454537,0.6364545454545454,1.0,1100,4,0.08553091365163032,P5,semantic_group,500,linear
delta_deletion_precision,0.5644545454545454,0.49245454545454537,0.6364545454545454,1.0,1100,4,0.08553091365163032,P5,semantic_group,500,linear
delta_legit_retention,0.03324214430177666,0.024757667112299427,0.0412602409845057,1.0,1100,4,0.010376749583720915,P5,semantic_group,500,linear
delta_semantic_group_recall_full,0.5644545454545454,0.49245454545454537,0.6364545454545454,1.0,1100,4,0.08553091365163032,P5,semantic_group,500,linear
delta_semantic_group_recall_any,0.5644545454545454,0.49245454545454537,0.6364545454545454,1.0,1100,4,0.08553091365163032,P5,semantic_group,500,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,500,linear
delta_legacy_sdr,0.11743649052654084,0.07592121418801102,0.15895176686507068,1.0,1100,4,0.04869390310283678,P5,semantic_group,500,nonlinear
delta_directional_repair,0.12368258416244005,0.08754617905242902,0.15981898927245106,1.0,1100,4,0.04226622128270939,P5,semantic_group,500,nonlinear
delta_same_side_residual,-0.12368258416244005,-0.15981898927245106,-0.08754617905242904,0.0,1100,4,0.04226622128270939,P5,semantic_group,500,nonlinear
delta_overcorrection,0.005938850754414008,0.0007164408439899524,0.014829863365800881,1.0,1100,4,0.008914950114831946,P5,semantic_group,500,nonlinear
delta_introduced_distortion,0.0003072428814851726,-2.0140566544744554e-06,0.0008253179112554113,0.9402,1100,4,0.0005325825518667135,P5,semantic_group,500,nonlinear
delta_introduced_distortion_zero_opp,0.03951583008004179,-0.0005538655799804753,0.10087218915343917,0.9586,7,3,0.05395973196887102,P5,semantic_group,500,nonlinear
delta_leak_recall,0.5917272727272727,0.5226363636363637,0.6562727272727272,1.0,1100,4,0.08000585378032316,P5,semantic_group,500,nonlinear
delta_deletion_precision,0.5917272727272727,0.5226363636363637,0.6562727272727272,1.0,1100,4,0.08000585378032316,P5,semantic_group,500,nonlinear
delta_legit_retention,0.0337668205813794,0.02945666666666665,0.03807697449609215,1.0,1100,4,0.00542045986395366,P5,semantic_group,500,nonlinear
delta_semantic_group_recall_full,0.5917272727272727,0.5226363636363636,0.6562727272727272,1.0,1100,4,0.08000585378032316,P5,semantic_group,500,nonlinear
delta_semantic_group_recall_any,0.5917272727272727,0.5226363636363637,0.6562727272727272,1.0,1100,4,0.08000585378032316,P5,semantic_group,500,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,500,nonlinear
delta_legacy_sdr,0.08493874111152193,0.04269087302912774,0.1271866091939161,1.0,1100,4,0.05062082761072661,P5,semantic_group,500,sparse
delta_directional_repair,0.09726652551609724,0.06478960619850752,0.129743444833687,1.0,1100,4,0.039934257466550556,P5,semantic_group,500,sparse
delta_same_side_residual,-0.09726652551609724,-0.129743444833687,-0.06478960619850752,0.0,1100,4,0.039934257466550556,P5,semantic_group,500,sparse
delta_overcorrection,0.012192100955220173,0.002539245949767367,0.021844955960672978,1.0,1100,4,0.011375382468033924,P5,semantic_group,500,sparse
delta_introduced_distortion,0.00013568344935513467,0.0,0.0003806658130601795,0.9366,1100,4,0.00024846802725104366,P5,semantic_group,500,sparse
delta_introduced_distortion_zero_opp,0.07220731476984515,0.004837164750957829,0.13957746478873248,1.0,3,2,0.09527577985582047,P5,semantic_group,500,sparse
delta_leak_recall,0.5679090909090909,0.48790909090909096,0.6479090909090909,1.0,1100,4,0.09850547103431087,P5,semantic_group,500,sparse
delta_deletion_precision,0.5679090909090909,0.48790909090909096,0.6479090909090909,1.0,1100,4,0.09850547103431087,P5,semantic_group,500,sparse
delta_legit_retention,0.032575384639869934,0.027109710338680894,0.03958292626491158,1.0,1100,4,0.007768032116073254,P5,semantic_group,500,sparse
delta_semantic_group_recall_full,0.5679090909090909,0.48790909090909096,0.6479090909090909,1.0,1100,4,0.09850547103431087,P5,semantic_group,500,sparse
delta_semantic_group_recall_any,0.5679090909090909,0.4879090909090909,0.6479090909090909,1.0,1100,4,0.09850547103431087,P5,semantic_group,500,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,500,sparse
delta_legacy_sdr,0.07200699821919827,-0.008526354484137664,0.1228757561891417,0.9572,1100,4,0.08243083267515232,P5,semantic_group,1000,drifting
delta_directional_repair,0.1033861675652542,0.06397033643739643,0.129243480848562,1.0,1100,4,0.040433157215662346,P5,semantic_group,1000,drifting
delta_same_side_residual,-0.1033861675652542,-0.12924348084856196,-0.06397033643739643,0.0,1100,4,0.040433157215662346,P5,semantic_group,1000,drifting
delta_overcorrection,0.03091859465443032,0.005805525744977992,0.07135266619165821,1.0,1100,4,0.04135514502229386,P5,semantic_group,1000,drifting
delta_introduced_distortion,0.00046057469162561556,4.709167950693397e-05,0.0011761661653692632,0.9964,1100,4,0.000714198234202669,P5,semantic_group,1000,drifting
delta_introduced_distortion_zero_opp,0.08745346511306074,0.017266949152542455,0.20973786714390996,1.0,6,3,0.10628690355757768,P5,semantic_group,1000,drifting
delta_leak_recall,0.5706818181818182,0.48954545454545456,0.6260454545454546,1.0,1100,4,0.08130036476729217,P5,semantic_group,1000,drifting
delta_deletion_precision,0.3960762626262626,0.28838174603174604,0.550965873015873,1.0,1100,4,0.16548371475042456,P5,semantic_group,1000,drifting
delta_legit_retention,0.03414924511762746,0.02366601731601728,0.04565635198135201,1.0,1100,4,0.013768820690467844,P5,semantic_group,1000,drifting
delta_semantic_group_recall_full,0.5706818181818182,0.4895454545454545,0.6260454545454546,1.0,1100,4,0.08130036476729217,P5,semantic_group,1000,drifting
delta_semantic_group_recall_any,0.5706818181818182,0.4895454545454545,0.6260454545454546,1.0,1100,4,0.08130036476729217,P5,semantic_group,1000,drifting
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,1000,drifting
delta_legacy_sdr,0.09919674268888717,0.0794653747583913,0.12083450476470584,1.0,1100,4,0.022650329633192256,P5,semantic_group,1000,interaction
delta_directional_repair,0.12097519068503346,0.11258393845973758,0.12839113772208913,1.0,1100,4,0.00987920771280452,P5,semantic_group,1000,interaction
delta_same_side_residual,-0.12097519068503346,-0.12839113772208913,-0.11258393845973758,0.0,1100,4,0.00987920771280452,P5,semantic_group,1000,interaction
delta_overcorrection,0.021507036131544532,0.006925574106642454,0.036103399255807196,1.0,1100,4,0.01847831786975791,P5,semantic_group,1000,interaction
delta_introduced_distortion,0.0002714118646017495,2.788386132778969e-05,0.000631372959439777,0.9962,1100,4,0.0003780997255934783,P5,semantic_group,1000,interaction
delta_introduced_distortion_zero_opp,0.049208488750014066,0.015336123730284331,0.07546379240594116,1.0,5,3,0.0307790326839123,P5,semantic_group,1000,interaction
delta_leak_recall,0.5767272727272728,0.523090909090909,0.6303636363636363,1.0,1100,4,0.06274878858049418,P5,semantic_group,1000,interaction
delta_deletion_precision,0.4047629148629148,0.29385501443001444,0.5618745670995671,1.0,1100,4,0.16404086978229454,P5,semantic_group,1000,interaction
delta_legit_retention,0.034364931416622585,0.024487640374331522,0.047237803862803886,1.0,1100,4,0.012988722533888684,P5,semantic_group,1000,interaction
delta_semantic_group_recall_full,0.5767272727272728,0.523090909090909,0.6303636363636363,1.0,1100,4,0.06274878858049418,P5,semantic_group,1000,interaction
delta_semantic_group_recall_any,0.5767272727272728,0.523090909090909,0.6303636363636363,1.0,1100,4,0.06274878858049418,P5,semantic_group,1000,interaction
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,1000,interaction
delta_legacy_sdr,0.0344296293388288,-0.09731447198275872,0.13028488400173638,0.7236,1100,4,0.14185663884459873,P5,semantic_group,1000,linear
delta_directional_repair,0.10402184692537327,0.054711714504963364,0.14524344684053808,1.0,1100,4,0.05187960943055993,P5,semantic_group,1000,linear
delta_same_side_residual,-0.10402184692537327,-0.14524344684053805,-0.054711714504963364,0.0,1100,4,0.05187960943055993,P5,semantic_group,1000,linear
delta_overcorrection,0.06921975127292145,0.0075346923318287485,0.1565807485627274,0.9962,1100,4,0.09282262149575317,P5,semantic_group,1000,linear
delta_introduced_distortion,0.000372466313623034,-1.9261363636363863e-05,0.0008806464675030858,0.934,1100,4,0.0005629524619792129,P5,semantic_group,1000,linear
delta_introduced_distortion_zero_opp,0.04222948026964287,-0.005296875000000062,0.10763456825037716,0.9628,9,3,0.05855010274260225,P5,semantic_group,1000,linear
delta_leak_recall,0.5790909090909091,0.5361818181818182,0.6032727272727273,1.0,1100,4,0.042846384586990596,P5,semantic_group,1000,linear
delta_deletion_precision,0.3873170634920635,0.3079425685425685,0.4793669191919192,1.0,1100,4,0.09513140860995375,P5,semantic_group,1000,linear
delta_legit_retention,0.033603569053495506,0.027240346320346276,0.03996679178664474,1.0,1100,4,0.00788485218059116,P5,semantic_group,1000,linear
delta_semantic_group_recall_full,0.5790909090909091,0.5361818181818182,0.6032727272727273,1.0,1100,4,0.042846384586990596,P5,semantic_group,1000,linear
delta_semantic_group_recall_any,0.5790909090909091,0.5361818181818182,0.6032727272727273,1.0,1100,4,0.042846384586990596,P5,semantic_group,1000,linear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,1000,linear
delta_legacy_sdr,0.10241666406661024,0.06515772080928324,0.13967560732393722,1.0,1100,4,0.04371081461741101,P5,semantic_group,1000,nonlinear
delta_directional_repair,0.11409145904497825,0.08425076208513706,0.14393215600481946,1.0,1100,4,0.03543577196921863,P5,semantic_group,1000,nonlinear
delta_same_side_residual,-0.11409145904497825,-0.14393215600481946,-0.08425076208513706,0.0,1100,4,0.03543577196921863,P5,semantic_group,1000,nonlinear
delta_overcorrection,0.011353790887954076,0.004258197494101958,0.018449384281806196,1.0,1100,4,0.008200939946210423,P5,semantic_group,1000,nonlinear
delta_introduced_distortion,0.000321004090413947,-1.6488132197252307e-06,0.0008331168831168833,0.9388,1100,4,0.0005332017323646932,P5,semantic_group,1000,nonlinear
delta_introduced_distortion_zero_opp,0.041879850438324144,-0.00045342363542443843,0.10182539682539686,0.9632,7,3,0.0533655636224639,P5,semantic_group,1000,nonlinear
delta_leak_recall,0.5747727272727273,0.5180909090909092,0.6314545454545455,1.0,1100,4,0.06927063943405826,P5,semantic_group,1000,nonlinear
delta_deletion_precision,0.38113878066378065,0.320894264069264,0.4544066378066378,1.0,1100,4,0.0821319610619672,P5,semantic_group,1000,nonlinear
delta_legit_retention,0.03292153253609135,0.028196564171122963,0.03807044622044624,1.0,1100,4,0.005847849705184466,P5,semantic_group,1000,nonlinear
delta_semantic_group_recall_full,0.5747727272727273,0.5180909090909092,0.6314545454545455,1.0,1100,4,0.06927063943405826,P5,semantic_group,1000,nonlinear
delta_semantic_group_recall_any,0.5747727272727273,0.5180909090909092,0.6314545454545455,1.0,1100,4,0.06927063943405826,P5,semantic_group,1000,nonlinear
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,1000,nonlinear
delta_legacy_sdr,0.04302970892713395,-0.024395615733514422,0.08908198704605982,0.9278,1100,4,0.07182016689900189,P5,semantic_group,1000,sparse
delta_directional_repair,0.08737461437679565,0.05205061158899222,0.11919529049488306,1.0,1100,4,0.042161292619643735,P5,semantic_group,1000,sparse
delta_same_side_residual,-0.08737461437679565,-0.11919529049488306,-0.05205061158899222,0.0,1100,4,0.04216129261964374,P5,semantic_group,1000,sparse
delta_overcorrection,0.04414855709689063,0.018458893062938207,0.07697701059803763,1.0,1100,4,0.036463997109636805,P5,semantic_group,1000,sparse
delta_introduced_distortion,0.00019634835277106117,0.0,0.0004903724485953152,0.9382,1100,4,0.00031122972539087047,P5,semantic_group,1000,sparse
delta_introduced_distortion_zero_opp,0.0989466047999457,0.01808997844827585,0.17980323115161556,1.0,3,2,0.1143485375942653,P5,semantic_group,1000,sparse
delta_leak_recall,0.5471818181818182,0.4808181818181818,0.6135454545454546,1.0,1100,4,0.08402865836723354,P5,semantic_group,1000,sparse
delta_deletion_precision,0.3700045093795094,0.2854632756132756,0.4638871212121212,1.0,1100,4,0.11225765864682817,P5,semantic_group,1000,sparse
delta_legit_retention,0.03153141319464847,0.026136452762923326,0.039034193747429065,1.0,1100,4,0.008002428496550704,P5,semantic_group,1000,sparse
delta_semantic_group_recall_full,0.5471818181818182,0.4808181818181818,0.6135454545454546,1.0,1100,4,0.08402865836723354,P5,semantic_group,1000,sparse
delta_semantic_group_recall_any,0.5471818181818182,0.4808181818181818,0.6135454545454546,1.0,1100,4,0.08402865836723354,P5,semantic_group,1000,sparse
delta_partial_group_violation_rate,0.0,0.0,0.0,0.0,1100,4,0.0,P5,semantic_group,1000,sparse
delta_legacy_sdr,0.01642504647787563,-0.08606237782674389,0.0804535365476701,0.7246,1100,4,0.10409497960897707,P5,semantic_group,2000,drifting
delta_directional_repair,0.08646232617193499,0.05546125603784131,0.10625327699621276,1.0,1100,4,0.03118966818366217,P5,semantic_group,2000,drifting
delta_same_side_residual,-0.08646232617193499,-0.10625327699621276,-0.05546125603784131,0.0,1100,4,0.03118966818366217,P5,semantic_group,2000,drifting
delta_overcorrection,0.06935056314359278,0.025465389065462467,0.14052160541525846,1.0,1100,4,0.07241837947862229,P5,semantic_group,2000,drifting
delta_introduced_distortion,0.000686716550466587,5.506705283241606e-05,0.0013183660481007583,0.9966,1100,4,0.0007309158902774035,P5,semantic_group,2000,drifting
