dataset_index,mechanism,strength,seed,split,univariate_auc,pearson,spearman
19,M05,S1,2026,test,0.517922,-0.005416,0.031038
19,M05,S1,3407,train,0.503418,0.00567,0.005912
19,M05,S1,3407,val,0.513807,0.012703,0.023669
19,M05,S1,3407,test,0.523418,0.053223,0.040556
19,M05,S1,7777,train,0.503876,-0.003584,0.006703
19,M05,S1,7777,val,0.508814,0.020505,0.01511
19,M05,S1,7777,test,0.486728,-0.008974,-0.022985
19,M05,S2,13,train,0.511588,0.019762,0.02004
19,M05,S2,13,val,0.548662,0.08284,0.083422
19,M05,S2,13,test,0.535135,0.064596,0.060848
19,M05,S2,42,train,0.510629,0.018448,0.018382
19,M05,S2,42,val,0.463727,-0.053132,-0.062183
19,M05,S2,42,test,0.485822,-0.044195,-0.024554
19,M05,S2,2026,train,0.524339,0.042482,0.042093
19,M05,S2,2026,val,0.513622,0.025904,0.023352
19,M05,S2,2026,test,0.51904,-0.002466,0.032973
19,M05,S2,3407,train,0.508667,0.009729,0.014989
19,M05,S2,3407,val,0.512728,0.007807,0.02182
19,M05,S2,3407,test,0.524415,0.05481,0.042282
19,M05,S2,7777,train,0.50391,0.001372,0.006761
19,M05,S2,7777,val,0.501109,0.014968,0.001902
19,M05,S2,7777,test,0.487423,-0.006099,-0.021782
19,M05,S3,13,train,0.513088,0.021777,0.022635
19,M05,S3,13,val,0.543454,0.073305,0.074493
19,M05,S3,13,test,0.536403,0.065052,0.063044
19,M05,S3,42,train,0.510931,0.02056,0.018905
19,M05,S3,42,val,0.468596,-0.054704,-0.053836
19,M05,S3,42,test,0.485732,-0.040171,-0.02471
19,M05,S3,2026,train,0.52477,0.042455,0.042838
19,M05,S3,2026,val,0.51131,0.019779,0.019389
19,M05,S3,2026,test,0.518345,0.000421,0.031771
19,M05,S3,3407,train,0.511685,0.012751,0.020209
19,M05,S3,3407,val,0.509585,0.003185,0.016431
19,M05,S3,3407,test,0.525442,0.055452,0.04406
19,M05,S3,7777,train,0.504189,0.00541,0.007244
19,M05,S3,7777,val,0.494576,0.009544,-0.009298
19,M05,S3,7777,test,0.489416,-0.003269,-0.01833
19,M05,S4,13,train,0.513394,0.022879,0.023165
19,M05,S4,13,val,0.537106,0.063923,0.06361
19,M05,S4,13,test,0.537732,0.064691,0.065345
19,M05,S4,42,train,0.510363,0.021774,0.017922
19,M05,S4,42,val,0.471647,-0.05525,-0.048605
19,M05,S4,42,test,0.486577,-0.035903,-0.023246
19,M05,S4,2026,train,0.524215,0.04144,0.041878
19,M05,S4,2026,val,0.505362,0.014133,0.009193
19,M05,S4,2026,test,0.515839,0.003133,0.02743
19,M05,S4,3407,train,0.513191,0.014868,0.022813
19,M05,S4,3407,val,0.505886,-0.000996,0.010091
19,M05,S4,3407,test,0.52523,0.055332,0.043694
19,M05,S4,7777,train,0.50504,0.008464,0.008717
19,M05,S4,7777,val,0.490323,0.004535,-0.016589
19,M05,S4,7777,test,0.489929,-0.000584,-0.017441
19,M05,S5,13,train,0.513603,0.023422,0.023525
19,M05,S5,13,val,0.531373,0.055169,0.053783
19,M05,S5,13,test,0.537944,0.063733,0.065711
19,M05,S5,42,train,0.509878,0.022426,0.017084
19,M05,S5,42,val,0.471893,-0.0551,-0.048183
19,M05,S5,42,test,0.488812,-0.031611,-0.019376
19,M05,S5,2026,train,0.523044,0.04002,0.039853
19,M05,S5,2026,val,0.499908,0.009117,-0.000158
19,M05,S5,2026,test,0.515325,0.005596,0.026541
19,M05,S5,3407,train,0.514326,0.016326,0.024776
19,M05,S5,3407,val,0.501695,-0.004669,0.002906
19,M05,S5,3407,test,0.525713,0.054667,0.044531
19,M05,S5,7777,train,0.506191,0.010717,0.010707
19,M05,S5,7777,val,0.487549,9.6e-05,-0.021344
19,M05,S5,7777,test,0.491982,0.001889,-0.013885
