ds,mech,strength,strategy,budget,leak_recall,legit_retention,residual_contam,n_quarantined,degenerate
meta_4,M07,S3,field_budget,0.05,0.5,1.0,0.5,1,True
meta_4,M07,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M07,S3,lifecycle,0.05,1.0,1.0,0.0,2,False
meta_4,M07,S3,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M07,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S3,oracle,0.1,1.0,1.0,0.0,2,False
meta_4,M07,S3,field_budget,0.1,0.5,0.9375,0.5,2,True
meta_4,M07,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S3,lifecycle,0.1,1.0,1.0,0.0,2,False
meta_4,M07,S3,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S3,oracle,0.2,1.0,1.0,0.0,2,False
meta_4,M07,S3,field_budget,0.2,0.5,0.8125,0.5,4,True
meta_4,M07,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S3,lifecycle,0.2,1.0,1.0,0.0,2,False
meta_4,M07,S3,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M07,S3,oracle,0.3,1.0,1.0,0.0,2,False
meta_4,M07,S3,field_budget,0.3,0.5,0.6875,0.5,6,True
meta_4,M07,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M07,S3,lifecycle,0.3,1.0,1.0,0.0,2,False
meta_4,M07,S3,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_4,M07,S5,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M07,S5,oracle,0.05,1.0,1.0,0.0,2,False
meta_4,M07,S5,field_budget,0.05,0.5,1.0,0.5,1,True
meta_4,M07,S5,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M07,S5,lifecycle,0.05,1.0,1.0,0.0,2,False
meta_4,M07,S5,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M07,S5,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S5,oracle,0.1,1.0,1.0,0.0,2,False
meta_4,M07,S5,field_budget,0.1,0.5,0.9375,0.5,2,True
meta_4,M07,S5,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S5,lifecycle,0.1,1.0,1.0,0.0,2,False
meta_4,M07,S5,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M07,S5,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S5,oracle,0.2,1.0,1.0,0.0,2,False
meta_4,M07,S5,field_budget,0.2,0.5,0.8125,0.5,4,True
meta_4,M07,S5,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S5,lifecycle,0.2,1.0,1.0,0.0,2,False
meta_4,M07,S5,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M07,S5,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M07,S5,oracle,0.3,1.0,1.0,0.0,2,False
meta_4,M07,S5,field_budget,0.3,0.5,0.6875,0.5,6,True
meta_4,M07,S5,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M07,S5,lifecycle,0.3,1.0,1.0,0.0,2,False
meta_4,M07,S5,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S1,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S1,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S1,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M08,S1,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S1,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S1,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S1,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S1,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S1,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M08,S1,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S1,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S1,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S1,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S1,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S1,field_budget,0.2,1.0,0.8125,0.0,4,True
meta_4,M08,S1,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S1,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S1,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S1,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S1,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S1,field_budget,0.3,1.0,0.6875,0.0,6,True
meta_4,M08,S1,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S1,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S1,graph_cut,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S3,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S3,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S3,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M08,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S3,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S3,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S3,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S3,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M08,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S3,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S3,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S3,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S3,field_budget,0.2,0.0,0.75,1.0,4,True
meta_4,M08,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S3,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S3,graph_cut,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S3,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S3,field_budget,0.3,1.0,0.6875,0.0,6,True
meta_4,M08,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S3,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S3,graph_cut,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S5,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S5,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S5,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M08,S5,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S5,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M08,S5,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M08,S5,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S5,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S5,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M08,S5,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S5,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M08,S5,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M08,S5,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S5,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S5,field_budget,0.2,1.0,0.8125,0.0,4,True
meta_4,M08,S5,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M08,S5,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S5,graph_cut,0.2,1.0,1.0,0.0,1,False
meta_4,M08,S5,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S5,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S5,field_budget,0.3,1.0,0.6875,0.0,6,True
meta_4,M08,S5,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M08,S5,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M08,S5,graph_cut,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S1,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S1,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S1,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M09,S1,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S1,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S1,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S1,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S1,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S1,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M09,S1,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S1,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S1,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S1,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S1,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S1,field_budget,0.2,0.0,0.75,1.0,4,True
meta_4,M09,S1,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S1,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S1,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S1,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S1,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S1,field_budget,0.3,0.0,0.625,1.0,6,True
meta_4,M09,S1,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S1,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S1,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S3,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S3,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S3,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M09,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S3,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S3,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S3,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S3,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M09,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S3,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S3,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S3,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S3,field_budget,0.2,0.0,0.75,1.0,4,True
meta_4,M09,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S3,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S3,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S3,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S3,field_budget,0.3,0.0,0.625,1.0,6,True
meta_4,M09,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S3,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S3,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S5,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S5,oracle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S5,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M09,S5,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S5,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_4,M09,S5,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M09,S5,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S5,oracle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S5,field_budget,0.1,0.0,0.875,1.0,2,True
meta_4,M09,S5,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S5,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_4,M09,S5,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M09,S5,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S5,oracle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S5,field_budget,0.2,0.0,0.75,1.0,4,True
meta_4,M09,S5,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S5,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_4,M09,S5,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_4,M09,S5,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S5,oracle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S5,field_budget,0.3,0.0,0.625,1.0,6,True
meta_4,M09,S5,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M09,S5,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_4,M09,S5,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S1,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S1,oracle,0.05,1.0,1.0,0.0,3,False
meta_4,M11,S1,field_budget,0.05,0.0,0.9375,1.0,1,True
meta_4,M11,S1,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S1,lifecycle,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S1,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S1,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S1,oracle,0.1,1.0,1.0,0.0,3,False
meta_4,M11,S1,field_budget,0.1,0.3333333333333333,0.9375,0.6666666666666667,2,True
meta_4,M11,S1,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S1,lifecycle,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S1,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S1,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S1,oracle,0.2,1.0,1.0,0.0,3,False
meta_4,M11,S1,field_budget,0.2,0.6666666666666666,0.875,0.33333333333333337,4,True
meta_4,M11,S1,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S1,lifecycle,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S1,graph_cut,0.2,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S1,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S1,oracle,0.3,1.0,1.0,0.0,3,False
meta_4,M11,S1,field_budget,0.3,1.0,0.8125,0.0,6,True
meta_4,M11,S1,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S1,lifecycle,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S1,graph_cut,0.3,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S3,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S3,oracle,0.05,1.0,1.0,0.0,3,False
meta_4,M11,S3,field_budget,0.05,0.3333333333333333,1.0,0.6666666666666667,1,True
meta_4,M11,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S3,lifecycle,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S3,graph_cut,0.05,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S3,oracle,0.1,1.0,1.0,0.0,3,False
meta_4,M11,S3,field_budget,0.1,0.6666666666666666,1.0,0.33333333333333337,2,True
meta_4,M11,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S3,lifecycle,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S3,graph_cut,0.1,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S3,oracle,0.2,1.0,1.0,0.0,3,False
meta_4,M11,S3,field_budget,0.2,1.0,0.9375,0.0,4,True
meta_4,M11,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S3,lifecycle,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S3,graph_cut,0.2,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S3,oracle,0.3,1.0,1.0,0.0,3,False
meta_4,M11,S3,field_budget,0.3,1.0,0.8125,0.0,6,True
meta_4,M11,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S3,lifecycle,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S3,graph_cut,0.3,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S5,no_removal,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S5,oracle,0.05,1.0,1.0,0.0,3,False
meta_4,M11,S5,field_budget,0.05,0.3333333333333333,1.0,0.6666666666666667,1,True
meta_4,M11,S5,group_budget,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S5,lifecycle,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S5,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_4,M11,S5,no_removal,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S5,oracle,0.1,1.0,1.0,0.0,3,False
meta_4,M11,S5,field_budget,0.1,0.6666666666666666,1.0,0.33333333333333337,2,True
meta_4,M11,S5,group_budget,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S5,lifecycle,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S5,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_4,M11,S5,no_removal,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S5,oracle,0.2,1.0,1.0,0.0,3,False
meta_4,M11,S5,field_budget,0.2,1.0,0.9375,0.0,4,True
meta_4,M11,S5,group_budget,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S5,lifecycle,0.2,0.0,1.0,1.0,0,False
meta_4,M11,S5,graph_cut,0.2,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_4,M11,S5,no_removal,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S5,oracle,0.3,1.0,1.0,0.0,3,False
meta_4,M11,S5,field_budget,0.3,1.0,0.8125,0.0,6,True
meta_4,M11,S5,group_budget,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S5,lifecycle,0.3,0.0,1.0,1.0,0,False
meta_4,M11,S5,graph_cut,0.3,0.6666666666666666,1.0,0.33333333333333337,2,False
meta_5,M04,S1,no_removal,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S1,oracle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S1,field_budget,0.05,0.0,0.9,1.0,2,True
meta_5,M04,S1,group_budget,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S1,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S1,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S1,no_removal,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S1,oracle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S1,field_budget,0.1,0.0,0.85,1.0,3,True
meta_5,M04,S1,group_budget,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S1,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S1,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S1,no_removal,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S1,oracle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S1,field_budget,0.2,0.0,0.75,1.0,5,True
meta_5,M04,S1,group_budget,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S1,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S1,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S1,no_removal,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S1,oracle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S1,field_budget,0.3,0.0,0.65,1.0,7,True
meta_5,M04,S1,group_budget,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S1,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S1,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S3,no_removal,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S3,oracle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S3,field_budget,0.05,0.0,0.9,1.0,2,True
meta_5,M04,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S3,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S3,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S3,oracle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S3,field_budget,0.1,0.0,0.85,1.0,3,True
meta_5,M04,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S3,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S3,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S3,oracle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S3,field_budget,0.2,1.0,0.8,0.0,5,True
meta_5,M04,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S3,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S3,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S3,oracle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S3,field_budget,0.3,1.0,0.7,0.0,7,True
meta_5,M04,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S3,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S3,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S5,no_removal,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S5,oracle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S5,field_budget,0.05,0.0,0.9,1.0,2,True
meta_5,M04,S5,group_budget,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S5,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_5,M04,S5,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_5,M04,S5,no_removal,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S5,oracle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S5,field_budget,0.1,0.0,0.85,1.0,3,True
meta_5,M04,S5,group_budget,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S5,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_5,M04,S5,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_5,M04,S5,no_removal,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S5,oracle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S5,field_budget,0.2,1.0,0.8,0.0,5,True
meta_5,M04,S5,group_budget,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S5,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_5,M04,S5,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_5,M04,S5,no_removal,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S5,oracle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S5,field_budget,0.3,1.0,0.7,0.0,7,True
meta_5,M04,S5,group_budget,0.3,0.0,1.0,1.0,0,False
meta_5,M04,S5,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_5,M04,S5,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S1,no_removal,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S1,oracle,0.05,1.0,1.0,0.0,1,False
meta_5,M05,S1,field_budget,0.05,0.0,0.9,1.0,2,True
meta_5,M05,S1,group_budget,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S1,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_5,M05,S1,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S1,no_removal,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S1,oracle,0.1,1.0,1.0,0.0,1,False
meta_5,M05,S1,field_budget,0.1,0.0,0.85,1.0,3,True
meta_5,M05,S1,group_budget,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S1,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_5,M05,S1,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S1,no_removal,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S1,oracle,0.2,1.0,1.0,0.0,1,False
meta_5,M05,S1,field_budget,0.2,0.0,0.75,1.0,5,True
meta_5,M05,S1,group_budget,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S1,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_5,M05,S1,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S1,no_removal,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S1,oracle,0.3,1.0,1.0,0.0,1,False
meta_5,M05,S1,field_budget,0.3,0.0,0.65,1.0,7,True
meta_5,M05,S1,group_budget,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S1,lifecycle,0.3,1.0,1.0,0.0,1,False
meta_5,M05,S1,graph_cut,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S3,no_removal,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S3,oracle,0.05,1.0,1.0,0.0,1,False
meta_5,M05,S3,field_budget,0.05,0.0,0.9,1.0,2,True
meta_5,M05,S3,group_budget,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S3,lifecycle,0.05,1.0,1.0,0.0,1,False
meta_5,M05,S3,graph_cut,0.05,0.0,1.0,1.0,0,False
meta_5,M05,S3,no_removal,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S3,oracle,0.1,1.0,1.0,0.0,1,False
meta_5,M05,S3,field_budget,0.1,0.0,0.85,1.0,3,True
meta_5,M05,S3,group_budget,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S3,lifecycle,0.1,1.0,1.0,0.0,1,False
meta_5,M05,S3,graph_cut,0.1,0.0,1.0,1.0,0,False
meta_5,M05,S3,no_removal,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S3,oracle,0.2,1.0,1.0,0.0,1,False
meta_5,M05,S3,field_budget,0.2,0.0,0.75,1.0,5,True
meta_5,M05,S3,group_budget,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S3,lifecycle,0.2,1.0,1.0,0.0,1,False
meta_5,M05,S3,graph_cut,0.2,0.0,1.0,1.0,0,False
meta_5,M05,S3,no_removal,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S3,oracle,0.3,1.0,1.0,0.0,1,False
meta_5,M05,S3,field_budget,0.3,0.0,0.65,1.0,7,True
meta_5,M05,S3,group_budget,0.3,0.0,1.0,1.0,0,False
meta_5,M05,S3,lifecycle,0.3,1.0,1.0,0.0,1,False
